EcoPortCode,ScientificName,AUTH,FAMNAME,SYNO,COMNAME,LIFO,HABI,LISPA,PHYS,CAT,PLAT,TOPMN,TOPMX,TMIN,TMAX,ROPMN,ROPMX,RMIN,RMAX,PHOPMN,PHOPMX,PHMIN,PHMAX,LATOPMN,LATOPMX,LATMN,LATMX,ALTMX,LIOPMN,LIOPMX,LIMN,LIMX,DEP,DEPR,TEXT,TEXTR,FER,FERR,TOX,TOXR,SAL,SALR,DRA,DRAR,KTMPR,KTMP,PHOTO,CLIZ,ABITOL,ABISUS,INTRI,PROSY,GMIN,GMAX,COMNAME_LIST,CAT_LIST,CLIZ_LIST,SYNO_LIST,PLAT_LIST,LISPA_LIST,TEXTR_LIST,FERR_LIST,TOXR_LIST,DRAR_LIST,HABI_LIST,LIFO_LIST,PHYS_LIST,PROSY_LIST,INTRI_LIST,ABITOL_LIST,ABISUS_LIST,PHOTO_LIST,PHOTO_DESC,TEXT_LIST,TEXT_DESC,DRA_LIST,DRA_DESC,SALR_LIST,SALR_DESC,FER_LIST,FER_DESC,TOX_LIST,TOX_DESC,DEPR_LIST,DEPR_DESC,IS_DROUGHT_TOLERANT,IS_DROUGHT_SUSCEPTIBLE,IS_FIRE_TOLERANT,IS_FIRE_SUSCEPTIBLE,IS_SALINE_TOLERANT,IS_SALINE_INTOLERANT,IS_MULTIPLE_PHOTO_PERIODS,SOIL_TEXTURE_FLEXIBILITY_SCORE,IS_SOIL_TEXTURE_TOLERANT,IS_HIGH_TEMPERATURE_TOLERANT,IS_LOW_TEMPERATURE_TOLERANT,GROWTH_CYCLE_DAYS,IS_FAST_CYCLE,PRECIP_RANGE_WIDTH,IS_WIDE_PRECIP_TOLERANCE,PH_RANGE_WIDTH,IS_PH_FLEXIBLE,TEMP_RANGE_WIDTH,IS_TEMP_FLEXIBLE,CLIZ_ZONE_COUNT,HAS_MULTIPLE_COMMON_NAMES,IS_SHALLOW_ROOTED,IS_SHORT_DAY,CLIMATE_ADAPT_SCORE,SOIL_ADAPT_SCORE,WATER_ADAPT_SCORE,ADAPTABILITY_SCORE,ADAPTABILITY_LABEL
6123,Ficus benghalensis,L.,Magnoliopsida:Dilleniidae:Urticales:Moraceae,,"banyan tree, banya, Bengal fig, vada tree, figueira de Bengala, figueira da India, arvore da gralha, palmatoria do inferno, bar, bargad, bor, vad, vadlo, vor, bahupada, vata, bot, vada, wad, war, marri, peddamari, vati, al, alam, ala, alada mara, vatam",tree,erect,perennial,"evergreen, semi evergreen","forage/pasture, forest/wood, environmental, weed",,26.0,36.0,9.0,40.0,1000.0,2500.0,500.0,4000.0,5.5,7.0,4.5,8.5,10.0,10.0,30.0,30.0,1200.0,very bright,very bright,very bright,clear skies,deep (>>150 cm),medium (50-150 cm),"medium, light","medium, light",high,moderate,nan,,low (<4 dS/m),low (<4 dS/m),well (dry spells),"poorly (saturated >50% of year), well (dry spells)",-2.0,-1.0,"short day (<12 hours), neutral day (12-14 hours), long day (>14 hours)","tropical wet & dry (Aw), steppe or semiarid (Bs)",,,can become a weed,,180.0,365.0,"['banyan tree', 'banya', 'bengal fig', 'vada tree', 'figueira de bengala', 'figueira da india', 'arvore da gralha', 'palmatoria do inferno', 'bar', 'bargad', 'bor', 'vad', 'vadlo', 'vor', 'bahupada', 'vata', 'bot', 'vada', 'wad', 'war', 'marri', 'peddamari', 'vati', 'al', 'alam', 'ala', 'alada mara', 'vatam']","['forage/pasture', 'forest/wood', 'environmental', 'weed']","['tropical wet & dry (aw)', 'steppe or semiarid (bs)']",[],[],['perennial'],"['medium', 'light']",['moderate'],[],"['poorly (saturated >50% of year)', 'well (dry spells)']",['erect'],['tree'],"['evergreen', 'semi evergreen']",[],['can become a weed'],[],[],"['short day', 'neutral day', 'long day']","['short day (<12 hours)', 'neutral day (12-14 hours)', 'long day (>14 hours)']","['medium', 'light']","['medium', 'light']",['well'],['well (dry spells)'],['low'],['low (<4 dS/m)'],['high'],['high'],['nan'],['nan'],['medium'],['medium (50-150 cm)'],False,False,False,False,False,False,False,0,False,True,True,185.0,False,3500.0,True,4.0,True,31.0,True,0,False,False,False,0.8,0.6666666666666666,0.5,0.678,Moderate
6163,Ficus macrophylla,Desf.,Magnoliopsida:Dilleniidae:Urticales:Moraceae,,"Moreton Bay fig, Australian banyan, figueira da Australia, figueira de Moreton",tree,erect,perennial,"evergreen, single stem","materials, ornamentals/turf, forest/wood",,18.0,28.0,10.0,34.0,1200.0,1500.0,1000.0,1700.0,5.0,6.0,4.5,6.5,27.0,27.0,36.5,45.0,900.0,very bright,clear skies,very bright,cloudy skies,deep (>>150 cm),deep (>>150 cm),"heavy, medium","heavy, medium",high,moderate,nan,,low (<4 dS/m),low (<4 dS/m),well (dry spells),well (dry spells),-8.0,0.0,"short day (<12 hours), neutral day (12-14 hours), long day (>14 hours)","subtropical humid (Cf), subtropical dry summer (Cs)",,,can become a weed,,180.0,240.0,"['moreton bay fig', 'australian banyan', 'figueira da australia', 'figueira de moreton']","['materials', 'ornamentals/turf', 'forest/wood']","['subtropical humid (cf)', 'subtropical dry summer (cs)']",[],[],['perennial'],"['heavy', 'medium']",['moderate'],[],['well (dry spells)'],['erect'],['tree'],"['evergreen', 'single stem']",[],['can become a weed'],[],[],"['short day', 'neutral day', 'long day']","['short day (<12 hours)', 'neutral day (12-14 hours)', 'long day (>14 hours)']","['heavy', 'medium']","['heavy', 'medium']",['well'],['well (dry spells)'],['low'],['low (<4 dS/m)'],['high'],['high'],['nan'],['nan'],['deep'],['deep (>>150 cm)'],False,False,False,False,False,False,False,0,False,False,True,60.0,True,700.0,False,2.0,True,24.0,True,0,False,False,False,0.5599999999999999,0.5555555555555555,0.0,0.418,Low
6252,Fortunella hindsii,(Champ. ex Brenth.) Swingle,Magnoliopsida:Rosidae:Sapindales:Rutaceae,,"dwarf kumquat, cumquate ana","shrub, tree",erect,perennial,"evergreen, single stem, multi stem","fruits & nuts, medicinals & aromatic",,26.0,37.0,12.0,40.0,1100.0,1500.0,700.0,4000.0,6.5,7.5,6.0,8.0,10.0,10.0,45.0,45.0,1000.0,very bright,clear skies,very bright,cloudy skies,medium (50-150 cm),medium (50-150 cm),medium,medium,high,moderate,nan,,low (<4 dS/m),low (<4 dS/m),well (dry spells),well (dry spells),-15.0,0.0,"short day (<12 hours), neutral day (12-14 hours), long day (>14 hours)","tropical wet & dry (Aw), tropical wet (Ar), subtropical humid (Cf), subtropical dry winter (Cw), temperate oceanic (Do)",drought,,,,210.0,365.0,"['dwarf kumquat', 'cumquate ana']","['fruits & nuts', 'medicinals & aromatic']","['tropical wet & dry (aw)', 'tropical wet (ar)', 'subtropical humid (cf)', 'subtropical dry winter (cw)', 'temperate oceanic (do)']",[],[],['perennial'],['medium'],['moderate'],[],['well (dry spells)'],['erect'],"['shrub', 'tree']","['evergreen', 'single stem', 'multi stem']",[],[],['drought'],[],"['short day', 'neutral day', 'long day']","['short day (<12 hours)', 'neutral day (12-14 hours)', 'long day (>14 hours)']",['medium'],['medium'],['well'],['well (dry spells)'],['low'],['low (<4 dS/m)'],['high'],['high'],['nan'],['nan'],['medium'],['medium (50-150 cm)'],False,False,False,False,False,False,False,0,False,True,False,155.0,False,3300.0,True,2.0,True,28.0,True,0,False,False,False,0.5866666666666667,0.5555555555555555,0.5,0.554,Low
6271,Fraxinus excelsior,L.,Magnoliopsida:Asteridae:Scrophulariales:Oleaceae,,"ash, European ash, frassino, gew�hnliche Esche, Esche, fr�ne, freixo da Europa, quina da Europa, fresno, ask, almindelig ask, vanlig ask, Lehtosaarni, Saarni, common ash, Fraxini folium",tree,erect,perennial,"deciduous, single stem","materials, medicinals & aromatic, forest/wood","grown on large scale, harvested from wild",8.0,20.0,5.0,33.0,500.0,1000.0,300.0,1500.0,6.5,8.0,6.0,8.5,42.0,39.0,60.0,63.0,1500.0,clear skies,very bright,cloudy skies,very bright,deep (>>150 cm),deep (>>150 cm),nan,,high,moderate,nan,,low (<4 dS/m),low (<4 dS/m),well (dry spells),"poorly (saturated >50% of year), well (dry spells)",-25.0,-1.0,long day (>14 hours),"subtropical dry summer (Cs), temperate oceanic (Do), temperate continental (Dc)",,,,large scale/commercial,0.0,0.0,"['ash', 'european ash', 'frassino', 'gewhnliche esche', 'esche', 'frne', 'freixo da europa', 'quina da europa', 'fresno', 'ask', 'almindelig ask', 'vanlig ask', 'lehtosaarni', 'saarni', 'common ash', 'fraxini folium']","['materials', 'medicinals & aromatic', 'forest/wood']","['subtropical dry summer (cs)', 'temperate oceanic (do)', 'temperate continental (dc)']",[],"['grown on large scale', 'harvested from wild']",['perennial'],[],['moderate'],[],"['poorly (saturated >50% of year)', 'well (dry spells)']",['erect'],['tree'],"['deciduous', 'single stem']",['large scale/commercial'],[],[],[],['long day'],['long day (>14 hours)'],['nan'],['nan'],['well'],['well (dry spells)'],['low'],['low (<4 dS/m)'],['high'],['high'],['nan'],['nan'],['deep'],['deep (>>150 cm)'],False,False,False,False,False,False,False,0,False,False,True,0.0,True,1200.0,False,2.5,True,28.0,True,0,False,False,False,0.5866666666666667,0.6111111111111112,0.0,0.449,Low
6384,Garuga pinnata,Roxb.,Magnoliopsida:Rosidae:Sapindales:Burseraceae,,"ghogar tree, karak tree, chinyok, jum tree, arvore de folha parida, Mandvi (Surat, Bombay)",tree,erect,perennial,"deciduous, single stem","fruits & nuts, materials, medicinals & aromatic, forest/wood",,30.0,42.0,7.0,47.0,1500.0,2000.0,1000.0,2500.0,6.0,7.0,5.5,8.0,5.0,5.0,25.0,25.0,1200.0,very bright,very bright,very bright,clear skies,deep (>>150 cm),medium (50-150 cm),"heavy, medium","heavy, medium, light",moderate,moderate,nan,,low (<4 dS/m),low (<4 dS/m),well (dry spells),well (dry spells),2.0,2.0,short day (<12 hours),tropical wet & dry (Aw),,,,,210.0,330.0,"['ghogar tree', 'karak tree', 'chinyok', 'jum tree', 'arvore de folha parida', 'mandvi (surat', 'bombay)']","['fruits & nuts', 'materials', 'medicinals & aromatic', 'forest/wood']",['tropical wet & dry (aw)'],[],[],['perennial'],"['heavy', 'medium', 'light']",['moderate'],[],['well (dry spells)'],['erect'],['tree'],"['deciduous', 'single stem']",[],[],[],[],['short day'],['short day (<12 hours)'],"['heavy', 'medium']","['heavy', 'medium']",['well'],['well (dry spells)'],['low'],['low (<4 dS/m)'],['moderate'],['moderate'],['nan'],['nan'],['medium'],['medium (50-150 cm)'],False,False,False,False,False,False,False,0,False,True,True,120.0,False,1500.0,False,2.5,True,40.0,True,0,False,False,False,0.8,0.6111111111111112,0.0,0.534,Low
6401,Genista tinctoria,L.,Magnoliopsida:Rosidae:Fabales:Leguminosae,,"dyer's-greenweed, green broom, base broom, kendal green, woas-waxen, piorno, piorno dos tintureiros",shrub,erect,perennial,multi stem,"materials, ornamentals/turf, medicinals & aromatic",,14.0,20.0,6.0,26.0,600.0,900.0,520.0,1100.0,5.5,6.5,4.5,7.5,38.0,36.0,53.0,55.0,1500.0,very bright,cloudy skies,very bright,light shade,shallow (20-50 cm),shallow (20-50 cm),light,"medium, light",low,low,nan,,low (<4 dS/m),low (<4 dS/m),"well (dry spells), excessive (dry/moderately dry)","well (dry spells), excessive (dry/moderately dry)",-5.0,-1.0,long day (>14 hours),"subtropical humid (Cf), subtropical dry summer (Cs), subtropical dry winter (Cw), temperate oceanic (Do), temperate continental (Dc), temperate with humid winters (Df), temperate with dry winters (Dw)",,,,,120.0,210.0,"[""dyer's-greenweed"", 'green broom', 'base broom', 'kendal green', 'woas-waxen', 'piorno', 'piorno dos tintureiros']","['materials', 'ornamentals/turf', 'medicinals & aromatic']","['subtropical humid (cf)', 'subtropical dry summer (cs)', 'subtropical dry winter (cw)', 'temperate oceanic (do)', 'temperate continental (dc)', 'temperate with humid winters (df)', 'temperate with dry winters (dw)']",[],[],['perennial'],"['medium', 'light']",['low'],[],"['well (dry spells)', 'excessive (dry/moderately dry)']",['erect'],['shrub'],['multi stem'],[],[],[],[],['long day'],['long day (>14 hours)'],['light'],['light'],"['well', 'excessive']","['well (dry spells)', 'excessive (dry/moderately dry)']",['low'],['low (<4 dS/m)'],['low'],['low'],['nan'],['nan'],['shallow'],['shallow (20-50 cm)'],False,False,False,False,False,False,False,0,False,False,True,90.0,True,580.0,False,3.0,True,20.0,True,0,False,False,False,0.5333333333333333,0.6666666666666666,0.0,0.447,Low
6438,Gleditsia triacanthos,L.,Magnoliopsida:Rosidae:Fabales:Leguminosae,,"honey-locust, three-thorned acacia, sweet locust, honey-shuck, espinheiro da Virginia",tree,erect,perennial,"deciduous, single stem","pulses (grain legumes), forage/pasture, materials, ornamentals/turf, forest/wood, environmental",grown on small scale,26.0,38.0,6.0,40.0,700.0,1500.0,500.0,1800.0,5.5,8.0,4.5,9.0,28.0,10.0,40.0,50.0,2200.0,very bright,very bright,very bright,clear skies,deep (>>150 cm),medium (50-150 cm),"heavy, medium, light","heavy, medium, light",high,moderate,nan,,low (<4 dS/m),high (>10 dS/m),well (dry spells),"well (dry spells), excessive (dry/moderately dry)",-34.0,-1.0,"short day (<12 hours), neutral day (12-14 hours), long day (>14 hours)","steppe or semiarid (Bs), subtropical humid (Cf), subtropical dry summer (Cs), subtropical dry winter (Cw), temperate oceanic (Do), temperate continental (Dc), temperate with humid winters (Df), temperate with dry winters (Dw)",drought,"fire, wind",,,180.0,300.0,"['honey-locust', 'three-thorned acacia', 'sweet locust', 'honey-shuck', 'espinheiro da virginia']","['pulses (grain legumes)', 'forage/pasture', 'materials', 'ornamentals/turf', 'forest/wood', 'environmental']","['steppe or semiarid (bs)', 'subtropical humid (cf)', 'subtropical dry summer (cs)', 'subtropical dry winter (cw)', 'temperate oceanic (do)', 'temperate continental (dc)', 'temperate with humid winters (df)', 'temperate with dry winters (dw)']",[],['grown on small scale'],['perennial'],"['heavy', 'medium', 'light']",['moderate'],[],"['well (dry spells)', 'excessive (dry/moderately dry)']",['erect'],['tree'],"['deciduous', 'single stem']",[],[],['drought'],"['fire', 'wind']","['short day', 'neutral day', 'long day']","['short day (<12 hours)', 'neutral day (12-14 hours)', 'long day (>14 hours)']","['heavy', 'medium', 'light']","['heavy', 'medium', 'light']",['well'],['well (dry spells)'],['high'],['high (>10 dS/m)'],['high'],['high'],['nan'],['nan'],['medium'],['medium (50-150 cm)'],False,False,False,False,False,False,False,0,False,True,True,120.0,False,1300.0,False,4.5,True,34.0,True,0,False,False,False,0.8,0.6666666666666666,0.0,0.553,Low
6458,Glyceria fluitans,(L.) R. Br.,Liliopsida:Commelinidae:Cyperales:Gramineae,Panicularia fluitans (L.) Kuntze.,"float grass, northern mannagrass, mannagrass, marsh bedstraw, floating sweet-grass, water mannagrass, floating manna grass, mannas�tgras, manna-s�dgr�s, ojasorsimo, fl�apuntur, flutender schwaden",grass,prostrate/procumbent/semi-erect,perennial,"deciduous, multi stem","cereals & pseudocereals, materials",,14.0,26.0,10.0,32.0,600.0,900.0,500.0,1000.0,4.5,8.0,4.0,8.5,37.0,34.0,62.0,65.0,1500.0,clear skies,very bright,cloudy skies,very bright,shallow (20-50 cm),shallow (20-50 cm),"medium, light","heavy, medium, light",high,moderate,nan,,low (<4 dS/m),low (<4 dS/m),poorly (saturated >50% of year),poorly (saturated >50% of year),-25.0,0.0,nan,"temperate oceanic (Do), temperate continental (Dc)",flooding,drought,,,0.0,0.0,"['float grass', 'northern mannagrass', 'mannagrass', 'marsh bedstraw', 'floating sweet-grass', 'water mannagrass', 'floating manna grass', 'mannastgras', 'manna-sdgrs', 'ojasorsimo', 'flapuntur', 'flutender schwaden']","['cereals & pseudocereals', 'materials']","['temperate oceanic (do)', 'temperate continental (dc)']",['panicularia fluitans (l.) kuntze.'],[],['perennial'],"['heavy', 'medium', 'light']",['moderate'],[],['poorly (saturated >50% of year)'],['prostrate/procumbent/semi-erect'],['grass'],"['deciduous', 'multi stem']",[],[],['flooding'],['drought'],['nan'],['nan'],"['medium', 'light']","['medium', 'light']",['poorly'],['poorly (saturated >50% of year)'],['low'],['low (<4 dS/m)'],['high'],['high'],['nan'],['nan'],['shallow'],['shallow (20-50 cm)'],False,False,False,False,False,False,False,0,False,False,True,0.0,True,500.0,False,4.5,True,22.0,True,0,False,False,False,0.5466666666666666,0.6666666666666666,0.0,0.452,Low
6468,Glycyrrhiza lepidota,Pursh,Magnoliopsida:Rosidae:Fabales:Leguminosae,,,herb,erect,perennial,"single stem, C3 photosynthesis",medicinals & aromatic,grown on small scale,10.0,17.0,4.0,23.0,450.0,500.0,350.0,550.0,6.0,7.5,5.5,8.5,20.0,20.0,50.0,50.0,2280.0,very bright,very bright,very bright,clear skies,medium (50-150 cm),shallow (20-50 cm),"medium, light","heavy, medium, light",high,moderate,nan,,low (<4 dS/m),low (<4 dS/m),well (dry spells),"poorly (saturated >50% of year), well (dry spells)",-5.0,-1.0,long day (>14 hours),"steppe or semiarid (Bs), subtropical humid (Cf), subtropical dry summer (Cs), subtropical dry winter (Cw), temperate oceanic (Do), temperate continental (Dc), temperate with humid winters (Df), temperate with dry winters (Dw)",,,,,120.0,150.0,[],['medicinals & aromatic'],"['steppe or semiarid (bs)', 'subtropical humid (cf)', 'subtropical dry summer (cs)', 'subtropical dry winter (cw)', 'temperate oceanic (do)', 'temperate continental (dc)', 'temperate with humid winters (df)', 'temperate with dry winters (dw)']",[],['grown on small scale'],['perennial'],"['heavy', 'medium', 'light']",['moderate'],[],"['poorly (saturated >50% of year)', 'well (dry spells)']",['erect'],['herb'],"['single stem', 'c3 photosynthesis']",[],[],[],[],['long day'],['long day (>14 hours)'],"['medium', 'light']","['medium', 'light']",['well'],['well (dry spells)'],['low'],['low (<4 dS/m)'],['high'],['high'],['nan'],['nan'],['shallow'],['shallow (20-50 cm)'],False,False,False,False,False,False,False,0,False,False,True,30.0,True,200.0,False,3.0,True,19.0,False,0,False,False,False,0.32666666666666666,0.6666666666666666,0.0,0.364,Very Low
6471,Gmelina leichhardtii,(F. Muell),Magnoliopsida:Asteridae:Lamiales:Labiatae,,,tree,erect,perennial,semi evergreen,forest/wood,,26.0,30.0,10.0,36.0,1200.0,1800.0,1000.0,2000.0,5.5,6.5,5.0,7.5,19.5,19.5,35.5,35.5,500.0,very bright,clear skies,very bright,cloudy skies,deep (>>150 cm),shallow (20-50 cm),"medium, light","heavy, medium, light",moderate,low,nan,,low (<4 dS/m),low (<4 dS/m),well (dry spells),"well (dry spells), excessive (dry/moderately dry)",-5.0,0.0,short day (<12 hours),subtropical humid (Cf),,,,,180.0,240.0,[],['forest/wood'],['subtropical humid (cf)'],[],[],['perennial'],"['heavy', 'medium', 'light']",['low'],[],"['well (dry spells)', 'excessive (dry/moderately dry)']",['erect'],['tree'],['semi evergreen'],[],[],[],[],['short day'],['short day (<12 hours)'],"['medium', 'light']","['medium', 'light']",['well'],['well (dry spells)'],['low'],['low (<4 dS/m)'],['moderate'],['moderate'],['nan'],['nan'],['shallow'],['shallow (20-50 cm)'],False,False,False,False,False,False,False,0,False,False,True,60.0,True,1000.0,False,2.5,True,26.0,True,0,False,False,False,0.5733333333333334,0.6111111111111112,0.0,0.443,Low
6520,Grewia asiatica,L.,Magnoliopsida:Dilleniidae:Malvales:Tiliaceae,"Grewia subinaequalis DC. (1824), Gretcia hainesiana Hole (1917)","phalsa, bariuan, pophli�, nhaab, malai, ya-khithut, po tao hai, c�-ke-�","shrub, tree",erect,perennial,"semi evergreen, deciduous",fruits & nuts,grown on small scale,23.0,34.0,10.0,44.0,2300.0,2900.0,1250.0,4000.0,6.0,7.5,5.5,8.0,10.0,5.0,25.0,30.0,1500.0,very bright,clear skies,very bright,cloudy skies,medium (50-150 cm),shallow (20-50 cm),"heavy, medium, light","heavy, medium, light",moderate,low,nan,,low (<4 dS/m),low (<4 dS/m),"well (dry spells), excessive (dry/moderately dry)","well (dry spells), excessive (dry/moderately dry)",-5.0,0.0,short day (<12 hours),tropical wet & dry (Aw),,,,home garden,260.0,330.0,"['phalsa', 'bariuan', 'pophli', 'nhaab', 'malai', 'ya-khithut', 'po tao hai', 'c-ke-']",['fruits & nuts'],['tropical wet & dry (aw)'],"['grewia subinaequalis dc. (1824)', 'gretcia hainesiana hole (1917)']",['grown on small scale'],['perennial'],"['heavy', 'medium', 'light']",['low'],[],"['well (dry spells)', 'excessive (dry/moderately dry)']",['erect'],"['shrub', 'tree']","['semi evergreen', 'deciduous']",['home garden'],[],[],[],['short day'],['short day (<12 hours)'],"['heavy', 'medium', 'light']","['heavy', 'medium', 'light']","['well', 'excessive']","['well (dry spells)', 'excessive (dry/moderately dry)']",['low'],['low (<4 dS/m)'],['moderate'],['moderate'],['nan'],['nan'],['shallow'],['shallow (20-50 cm)'],False,False,False,False,False,False,False,0,False,True,True,70.0,True,2750.0,True,2.5,True,34.0,True,0,False,False,False,0.8,0.6111111111111112,0.5,0.659,Moderate
6551,Grewia tiliifolia,Vahl.,Magnoliopsida:Dilleniidae:Malvales:Tiliaceae,,,tree,erect,perennial,"deciduous, single stem","forage/pasture, fruits & nuts, medicinals & aromatic, forest/wood",,30.0,42.0,7.0,47.0,1000.0,2500.0,750.0,4000.0,6.0,6.5,5.5,7.0,5.0,5.0,25.0,25.0,900.0,very bright,cloudy skies,very bright,light shade,deep (>>150 cm),medium (50-150 cm),medium,"heavy, medium, light",high,moderate,nan,,low (<4 dS/m),low (<4 dS/m),well (dry spells),"well (dry spells), excessive (dry/moderately dry)",-5.0,-1.0,short day (<12 hours),tropical wet & dry (Aw),,,,,365.0,365.0,[],"['forage/pasture', 'fruits & nuts', 'medicinals & aromatic', 'forest/wood']",['tropical wet & dry (aw)'],[],[],['perennial'],"['heavy', 'medium', 'light']",['moderate'],[],"['well (dry spells)', 'excessive (dry/moderately dry)']",['erect'],['tree'],"['deciduous', 'single stem']",[],[],[],[],['short day'],['short day (<12 hours)'],['medium'],['medium'],['well'],['well (dry spells)'],['low'],['low (<4 dS/m)'],['high'],['high'],['nan'],['nan'],['medium'],['medium (50-150 cm)'],False,False,False,False,False,False,False,0,False,True,True,0.0,True,3250.0,True,1.5,False,40.0,True,0,False,False,False,0.8,0.16666666666666666,0.5,0.503,Low
6558,Guaiacum officinale,L.,Magnoliopsida:Rosidae:Sapindales:Zygophyllaceae,Guajacum officinale L.,"gayak, gayak fran, frazostrae, pokhout, guaiacum, lignum-vitae tree, arbre de vie, bois saint, ga�ac, ga�ac b�tard, ga�ac franc, ga�ac m�le, ga�ac officnale, Franzosenholz, Guajakholz, guajaco, legno guajacano, legno santo, guyaiaco, bakaut, guayacan, guayaco, leno santo, palo santo, pano santo de las Indias, fransosenholts, common lignum-vitae (Trade name)","shrub, tree",erect,perennial,"evergreen, single stem, multi stem","materials, ornamentals/turf, medicinals & aromatic, forest/wood",,22.0,28.0,20.0,34.0,1000.0,2000.0,500.0,3000.0,5.0,7.5,4.5,8.0,10.0,10.0,25.0,25.0,100.0,clear skies,very bright,light shade,very bright,medium (50-150 cm),shallow (20-50 cm),"medium, light","heavy, medium, light, wide, organic",moderate,low,nan,,low (<4 dS/m),medium (4-10 dS/m),well (dry spells),"poorly (saturated >50% of year), well (dry spells)",1.0,1.0,nan,tropical wet & dry (Aw),"wind, drought, coastal salt spray",,,,365.0,365.0,"['gayak', 'gayak fran', 'frazostrae', 'pokhout', 'guaiacum', 'lignum-vitae tree', 'arbre de vie', 'bois saint', 'gaac', 'gaac btard', 'gaac franc', 'gaac mle', 'gaac officnale', 'franzosenholz', 'guajakholz', 'guajaco', 'legno guajacano', 'legno santo', 'guyaiaco', 'bakaut', 'guayacan', 'guayaco', 'leno santo', 'palo santo', 'pano santo de las indias', 'fransosenholts', 'common lignum-vitae (trade name)']","['materials', 'ornamentals/turf', 'medicinals & aromatic', 'forest/wood']",['tropical wet & dry (aw)'],['guajacum officinale l.'],[],['perennial'],"['heavy', 'medium', 'light', 'wide', 'organic']",['low'],[],"['poorly (saturated >50% of year)', 'well (dry spells)']",['erect'],"['shrub', 'tree']","['evergreen', 'single stem', 'multi stem']",[],[],"['wind', 'drought', 'coastal salt spray']",[],['nan'],['nan'],"['medium', 'light']","['medium', 'light']",['well'],['well (dry spells)'],['medium'],['medium (4-10 dS/m)'],['moderate'],['moderate'],['nan'],['nan'],['shallow'],['shallow (20-50 cm)'],False,False,False,False,False,False,False,0,False,False,False,0.0,True,2500.0,True,3.5,True,14.0,False,0,False,False,False,0.09333333333333334,0.6666666666666666,0.5,0.396,Very Low
